Rk,Name,Team,Result,Date,Vs.,Pitch (MPH),EV (MPH),LA (deg),Dist (ft),gamePk,playId,Video_url,x/30 ballparks
24,"GarcÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­a, Adolis",TEX,Home Run,4/17/2025,LAA,94.9,99.3,25,382,778281,6495c1b3-7cbe-310a-b3f1-11f877f8806d,https://baseballsavant.mlb.com/sporty-videos?playId=6495c1b3-7cbe-310a-b3f1-11f877f8806d,26
1,"Tellez, Rowdy",SEA,Home Run,4/18/2025,TOR,92.7,113.1,20,373,778273,6617436b-ac35-360e-b2d0-b376436b6613,https://baseballsavant.mlb.com/sporty-videos?playId=6617436b-ac35-360e-b2d0-b376436b6613,28
2,"Larnach, Trevor",MIN,Home Run,4/18/2025,ATL,84.8,111.8,20,407,778284,a5bb0c9e-0273-317b-ae0e-a629d700ad50,https://baseballsavant.mlb.com/sporty-videos?playId=a5bb0c9e-0273-317b-ae0e-a629d700ad50,30
3,"Schwarber, Kyle",PHI,Home Run,4/18/2025,MIA,81.7,111,28,426,778274,93aafbf5-3b75-328d-aafd-d76502ca5509,https://baseballsavant.mlb.com/sporty-videos?playId=93aafbf5-3b75-328d-aafd-d76502ca5509,30
4,"Suzuki, Seiya",CHC,Home Run,4/18/2025,AZ,88.5,108.9,23,440,778268,63be58e1-0dab-33aa-9d50-46853fdf25a7,https://baseballsavant.mlb.com/sporty-videos?playId=63be58e1-0dab-33aa-9d50-46853fdf25a7,29
5,"Lindor, Francisco",NYM,Home Run,4/18/2025,STL,91.4,108.8,35,401,778270,6a20ba8d-b174-397c-8492-397beedbfc4a,https://baseballsavant.mlb.com/sporty-videos?playId=6a20ba8d-b174-397c-8492-397beedbfc4a,30
6,"NarvÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡ez, Carlos",BOS,Home Run,4/18/2025,CWS,76.8,108.7,27,353,778275,dec5dd82-1f82-3197-9b2b-6431cb080fbb,https://baseballsavant.mlb.com/sporty-videos?playId=dec5dd82-1f82-3197-9b2b-6431cb080fbb,2
7,"Smith, Cam",HOU,Home Run,4/18/2025,SD,91.5,107.8,24,403,778269,fa80fdac-0b71-3d8a-9580-7461fa477dbd,https://baseballsavant.mlb.com/sporty-videos?playId=fa80fdac-0b71-3d8a-9580-7461fa477dbd,30
8,"Candelario, Jeimer",CIN,Home Run,4/18/2025,BAL,91.3,107.5,29,415,778276,62c00bbb-f319-32e0-b0d8-7c85994f6c50,https://baseballsavant.mlb.com/sporty-videos?playId=62c00bbb-f319-32e0-b0d8-7c85994f6c50,25
9,"Tucker, Kyle",CHC,Home Run,4/18/2025,AZ,87.7,107.3,24,387,778268,df92ddbc-70d5-3442-9085-525cd011d1ed,https://baseballsavant.mlb.com/sporty-videos?playId=df92ddbc-70d5-3442-9085-525cd011d1ed,30
10,"Harper, Bryce",PHI,Home Run,4/18/2025,MIA,89.2,106.4,32,418,778274,e1d76cfd-33c8-36b9-8c8f-955d5afd3605,https://baseballsavant.mlb.com/sporty-videos?playId=e1d76cfd-33c8-36b9-8c8f-955d5afd3605,30
11,"Wagaman, Eric",MIA,Home Run,4/18/2025,PHI,93.4,105.9,30,427,778274,40edccd3-d3d2-3f7e-bb7f-4cd4459084ec,https://baseballsavant.mlb.com/sporty-videos?playId=40edccd3-d3d2-3f7e-bb7f-4cd4459084ec,30
12,"Kjerstad, Heston",BAL,Home Run,4/18/2025,CIN,92,105.9,29,407,778276,09a05ada-b03b-344e-8e11-e19e133c06d8,https://baseballsavant.mlb.com/sporty-videos?playId=09a05ada-b03b-344e-8e11-e19e133c06d8,29
13,"Naylor, Bo",CLE,Home Run,4/18/2025,PIT,95.2,105.5,26,425,778271,9c72d642-7f60-3abb-86e4-f5432d03801f,https://baseballsavant.mlb.com/sporty-videos?playId=9c72d642-7f60-3abb-86e4-f5432d03801f,29
14,"Rafaela, Ceddanne",BOS,Home Run,4/18/2025,CWS,78.5,105.2,27,406,778275,e42986ff-9866-347c-a004-3076118dbf08,https://baseballsavant.mlb.com/sporty-videos?playId=e42986ff-9866-347c-a004-3076118dbf08,30
15,"Story, Trevor",BOS,Home Run,4/18/2025,CWS,81.1,105.1,30,427,778275,f8f92268-52a3-335b-8b56-800d46ddf756,https://baseballsavant.mlb.com/sporty-videos?playId=f8f92268-52a3-335b-8b56-800d46ddf756,29
16,"Benintendi, Andrew",CWS,Home Run,4/18/2025,BOS,77.9,105.1,30,383,778275,107387e1-8d74-350b-86f4-7a6ca0f204cb,https://baseballsavant.mlb.com/sporty-videos?playId=107387e1-8d74-350b-86f4-7a6ca0f204cb,30
17,"Gurriel Jr., Lourdes",AZ,Home Run,4/18/2025,CHC,82.3,104.8,23,416,778268,57fce732-5a58-3340-9308-ef05a3c6584e,https://baseballsavant.mlb.com/sporty-videos?playId=57fce732-5a58-3340-9308-ef05a3c6584e,25
18,"Donovan, Brendan",STL,Home Run,4/18/2025,NYM,90.9,104.8,26,370,778270,26357ff9-648d-35be-b8e3-1f0d3f0fb0bb,https://baseballsavant.mlb.com/sporty-videos?playId=26357ff9-648d-35be-b8e3-1f0d3f0fb0bb,27
19,"Valdez, Enmanuel",PIT,Home Run,4/18/2025,CLE,91.5,104.6,26,405,778271,43548db2-337b-30d3-a890-dc3a821ecdb4,https://baseballsavant.mlb.com/sporty-videos?playId=43548db2-337b-30d3-a890-dc3a821ecdb4,12
20,"De La Cruz, Elly",CIN,Home Run,4/18/2025,BAL,79,104.4,31,400,778276,3f3460bf-a53b-3bd9-9522-38183fe7c4c1,https://baseballsavant.mlb.com/sporty-videos?playId=3f3460bf-a53b-3bd9-9522-38183fe7c4c1,4
21,"Edman, Tommy",LAD,Home Run,4/18/2025,TEX,98.3,104.3,29,398,778263,10b0d95a-b41d-39fe-b27b-2c1d9ed11581,https://baseballsavant.mlb.com/sporty-videos?playId=10b0d95a-b41d-39fe-b27b-2c1d9ed11581,28
22,"Reynolds, Bryan",PIT,Home Run,4/18/2025,CLE,96.1,104,30,372,778271,6355b766-0c45-34cc-b898-cb822fd0bfd3,https://baseballsavant.mlb.com/sporty-videos?playId=6355b766-0c45-34cc-b898-cb822fd0bfd3,29
23,"IbÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â±ez, Andy",DET,Home Run,4/18/2025,KC,96.4,103.9,28,396,778277,b6dd4cd4-5545-3d07-a5b2-ed564d34f9be,https://baseballsavant.mlb.com/sporty-videos?playId=b6dd4cd4-5545-3d07-a5b2-ed564d34f9be,29
24,"McLain, Matt",CIN,Home Run,4/18/2025,BAL,91.4,103.6,27,414,778276,df7fe141-c4dd-3fdb-a7ce-f941b09f86ce,https://baseballsavant.mlb.com/sporty-videos?playId=df7fe141-c4dd-3fdb-a7ce-f941b09f86ce,22
25,"SuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡rez, Eugenio",AZ,Home Run,4/18/2025,CHC,96.3,103.4,32,458,778268,9e3c4b8a-832a-3e57-a5d6-524c9e35eddc,https://baseballsavant.mlb.com/sporty-videos?playId=9e3c4b8a-832a-3e57-a5d6-524c9e35eddc,30
26,"Kelenic, Jarred",ATL,Home Run,4/18/2025,MIN,85.2,103.4,31,418,778284,1254c064-1912-38c5-92a9-99f05ac94b97,https://baseballsavant.mlb.com/sporty-videos?playId=1254c064-1912-38c5-92a9-99f05ac94b97,30
27,"Kelly, Carson",CHC,Home Run,4/18/2025,AZ,93.2,102.5,41,401,778268,c735269c-bcb9-38b5-b8d2-e68a2e4f8b4c,https://baseballsavant.mlb.com/sporty-videos?playId=c735269c-bcb9-38b5-b8d2-e68a2e4f8b4c,24
28,"Vientos, Mark",NYM,Home Run,4/18/2025,STL,95.4,102,26,371,778270,da4c56ff-0f44-3f57-83a4-86198db16046,https://baseballsavant.mlb.com/sporty-videos?playId=da4c56ff-0f44-3f57-83a4-86198db16046,19
29,"Kelly, Carson",CHC,Home Run,4/18/2025,AZ,95.1,100.8,27,409,778268,5a619d5f-e3a1-3da2-9b36-61e988b1d1fe,https://baseballsavant.mlb.com/sporty-videos?playId=5a619d5f-e3a1-3da2-9b36-61e988b1d1fe,18
30,"Cruz, Oneil",PIT,Home Run,4/18/2025,CLE,96.1,99.9,36,369,778271,a2143150-9bae-34eb-b728-887ad61de0c4,https://baseballsavant.mlb.com/sporty-videos?playId=a2143150-9bae-34eb-b728-887ad61de0c4,29
31,"Story, Trevor",BOS,Home Run,4/18/2025,CWS,82.1,99.4,31,365,778275,2f166954-c0f9-3c4c-ba10-be12ae201879,https://baseballsavant.mlb.com/sporty-videos?playId=2f166954-c0f9-3c4c-ba10-be12ae201879,21
32,"Happ, Ian",CHC,Home Run,4/18/2025,AZ,94.8,97.2,31,381,778268,d7724e48-27d1-3c1e-8b1e-b3aa641ccc9c,https://baseballsavant.mlb.com/sporty-videos?playId=d7724e48-27d1-3c1e-8b1e-b3aa641ccc9c,27
33,"Smith, Cam",HOU,Home Run,4/18/2025,SD,79.5,95.4,30,361,778269,131c2846-7938-3d0b-b36a-d8957123f883,https://baseballsavant.mlb.com/sporty-videos?playId=131c2846-7938-3d0b-b36a-d8957123f883,1
34,"Arraez, Luis",SD,Home Run,4/18/2025,HOU,92.8,95,38,352,778269,efa81d6f-eb1f-302b-b566-02e4fe805ceb,https://baseballsavant.mlb.com/sporty-videos?playId=efa81d6f-eb1f-302b-b566-02e4fe805ceb,7
35,"Mullins, Cedric",BAL,Home Run,4/18/2025,CIN,91.6,93.3,27,345,778276,2c9279c3-3ce8-39c2-a0b7-827e84b1f226,https://baseballsavant.mlb.com/sporty-videos?playId=2c9279c3-3ce8-39c2-a0b7-827e84b1f226,19
1,"Trout, Mike",LAA,Home Run,4/19/2025,SF,76.2,115.4,26,484,778243,66128952-5327-3156-a8fb-ae175109a88e,https://baseballsavant.mlb.com/sporty-videos?playId=66128952-5327-3156-a8fb-ae175109a88e,30
2,"Alonso, Pete",NYM,Home Run,4/19/2025,STL,85.4,113.4,25,443,778256,8d155cad-c02f-3a5e-86b1-408fc6c388ff,https://baseballsavant.mlb.com/sporty-videos?playId=8d155cad-c02f-3a5e-86b1-408fc6c388ff,30
3,"Wood, James",WSH,Home Run,4/19/2025,COL,96.9,109.8,25,426,778247,5b88838e-d901-3ec8-95d2-8bed006c2617,https://baseballsavant.mlb.com/sporty-videos?playId=5b88838e-d901-3ec8-95d2-8bed006c2617,30
4,"Tawa, Tim",AZ,Home Run,4/19/2025,CHC,99.1,109.7,25,438,778257,baaca81f-d08e-3e73-bd93-97b6e48a05ee,https://baseballsavant.mlb.com/sporty-videos?playId=baaca81f-d08e-3e73-bd93-97b6e48a05ee,30
5,"Carroll, Corbin",AZ,Home Run,4/19/2025,CHC,94,109.5,26,426,778257,f0664fe8-e246-332b-b38f-cbf239c54622,https://baseballsavant.mlb.com/sporty-videos?playId=f0664fe8-e246-332b-b38f-cbf239c54622,29
6,"Harris II, Michael",ATL,Home Run,4/19/2025,MIN,93.3,108.9,27,446,778267,0fef04fa-af2a-3364-a10d-ab2457f4e9aa,https://baseballsavant.mlb.com/sporty-videos?playId=0fef04fa-af2a-3364-a10d-ab2457f4e9aa,30
7,"Trout, Mike",LAA,Home Run,4/19/2025,SF,87,108.7,24,381,778243,c2972116-770b-3aa7-bc6f-78f1ed58a61b,https://baseballsavant.mlb.com/sporty-videos?playId=c2972116-770b-3aa7-bc6f-78f1ed58a61b,30
8,"Suzuki, Seiya",CHC,Home Run,4/19/2025,AZ,94.4,108.5,24,408,778257,5903a6a5-2d5c-3d70-a920-51e6065e7c82,https://baseballsavant.mlb.com/sporty-videos?playId=5903a6a5-2d5c-3d70-a920-51e6065e7c82,23
9,"Hays, Austin",CIN,Home Run,4/19/2025,BAL,90.7,108.5,25,410,778262,58bb80ba-d6f5-36d8-8566-be450ecba857,https://baseballsavant.mlb.com/sporty-videos?playId=58bb80ba-d6f5-36d8-8566-be450ecba857,30
10,"Tellez, Rowdy",SEA,Home Run,4/19/2025,TOR,94.6,108.5,24,430,778258,3a33c4ca-ef87-33b2-add5-500b69fa5e80,https://baseballsavant.mlb.com/sporty-videos?playId=3a33c4ca-ef87-33b2-add5-500b69fa5e80,30
11,"Crews, Dylan",WSH,Home Run,4/19/2025,COL,96.4,108.4,23,428,778247,d49ef56d-7852-360d-860b-7233449c2e77,https://baseballsavant.mlb.com/sporty-videos?playId=d49ef56d-7852-360d-860b-7233449c2e77,29
12,"Freeman, Freddie",LAD,Home Run,4/19/2025,TEX,90.3,108.1,35,404,778251,ab0a0a93-faed-36a7-8d59-75a2e5a886a5,https://baseballsavant.mlb.com/sporty-videos?playId=ab0a0a93-faed-36a7-8d59-75a2e5a886a5,30
13,"Manzardo, Kyle",CLE,Home Run,4/19/2025,PIT,93.4,107.8,32,411,778254,51916586-87a7-3a80-aef4-3b619a5b56ee,https://baseballsavant.mlb.com/sporty-videos?playId=51916586-87a7-3a80-aef4-3b619a5b56ee,30
14,"Walker, Christian",HOU,Home Run,4/19/2025,SD,83,107.5,21,372,778259,5fd68ea4-3902-382b-9496-7d750ab3970c,https://baseballsavant.mlb.com/sporty-videos?playId=5fd68ea4-3902-382b-9496-7d750ab3970c,21
15,"Fraley, Jake",CIN,Home Run,4/19/2025,BAL,88.4,107.2,28,429,778262,38b3b330-d800-3d46-a389-a9e6c54333a4,https://baseballsavant.mlb.com/sporty-videos?playId=38b3b330-d800-3d46-a389-a9e6c54333a4,30
16,"Fermin, Freddy",KC,Home Run,4/19/2025,DET,95.6,107.1,23,391,778265,9d955c21-90db-31c9-aa03-f6ebd8b9fa5b,https://baseballsavant.mlb.com/sporty-videos?playId=9d955c21-90db-31c9-aa03-f6ebd8b9fa5b,28
17,"Langeliers, Shea",ATH,Home Run,4/19/2025,MIL,94.7,106.6,26,423,778253,12db6d56-f359-329e-9aae-e4952c5b052f,https://baseballsavant.mlb.com/sporty-videos?playId=12db6d56-f359-329e-9aae-e4952c5b052f,29
18,"Torkelson, Spencer",DET,Home Run,4/19/2025,KC,84.4,106.3,41,375,778265,36109fa3-0765-3111-abd3-97f7e7030a0c,https://baseballsavant.mlb.com/sporty-videos?playId=36109fa3-0765-3111-abd3-97f7e7030a0c,21
19,"Moniak, Mickey",COL,Home Run,4/19/2025,WSH,93.9,106.2,26,429,778247,aa490ef7-02dd-325d-a972-06925b7687ed,https://baseballsavant.mlb.com/sporty-videos?playId=aa490ef7-02dd-325d-a972-06925b7687ed,30
20,"Henderson, Gunnar",BAL,Home Run,4/19/2025,CIN,88.1,105.8,23,395,778262,ba15a6d3-a7a7-3045-be12-b2f55ac16f00,https://baseballsavant.mlb.com/sporty-videos?playId=ba15a6d3-a7a7-3045-be12-b2f55ac16f00,6
21,"GarcÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­a, Adolis",TEX,Home Run,4/19/2025,LAD,93.3,105.6,27,394,778251,0faa647b-0693-35ad-9bb2-3657ed1e1ba6,https://baseballsavant.mlb.com/sporty-videos?playId=0faa647b-0693-35ad-9bb2-3657ed1e1ba6,24
22,"Rooker, Brent",ATH,Home Run,4/19/2025,MIL,92.7,105.3,28,398,778253,bbee023a-932e-358e-8f59-cb5251fff20c,https://baseballsavant.mlb.com/sporty-videos?playId=bbee023a-932e-358e-8f59-cb5251fff20c,10
23,"Laureano, RamÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â³n",BAL,Home Run,4/19/2025,CIN,91.6,105,33,432,778262,02d11689-0dc0-37ac-acbf-95ddede4de70,https://baseballsavant.mlb.com/sporty-videos?playId=02d11689-0dc0-37ac-acbf-95ddede4de70,29
24,"Tatis Jr., Fernando",SD,Home Run,4/19/2025,HOU,79.7,105,27,402,778259,b083a6ea-97e5-3040-a423-f03ba6f0483d,https://baseballsavant.mlb.com/sporty-videos?playId=b083a6ea-97e5-3040-a423-f03ba6f0483d,30
25,"Devers, Rafael",BOS,Home Run,4/19/2025,CWS,96.3,104.8,32,389,778264,421e5032-cedc-3f7b-aa8a-f0073b9680d0,https://baseballsavant.mlb.com/sporty-videos?playId=421e5032-cedc-3f7b-aa8a-f0073b9680d0,30
26,"Aranda, Jonathan",TB,Home Run,4/19/2025,NYY,94.4,104,36,365,778255,f062c2ee-ffa1-30cc-803d-74e3874ad018,https://baseballsavant.mlb.com/sporty-videos?playId=f062c2ee-ffa1-30cc-803d-74e3874ad018,7
27,"Robert Jr., Luis",CWS,Home Run,4/19/2025,BOS,79.8,103.5,29,375,778264,83431c52-4386-367c-be56-abac37eae57e,https://baseballsavant.mlb.com/sporty-videos?playId=83431c52-4386-367c-be56-abac37eae57e,27
28,"Williamson, Ben",SEA,Home Run,4/19/2025,TOR,92.5,102.9,33,398,778258,d3bd23d2-b5c7-30e5-ace2-3c5b2c4f4990,https://baseballsavant.mlb.com/sporty-videos?playId=d3bd23d2-b5c7-30e5-ace2-3c5b2c4f4990,30
29,"Crews, Dylan",WSH,Home Run,4/19/2025,COL,87.2,102.5,29,407,778247,c8a0774f-abb6-39a5-9539-4cf3fc9a2d13,https://baseballsavant.mlb.com/sporty-videos?playId=c8a0774f-abb6-39a5-9539-4cf3fc9a2d13,29
30,"Bell, Josh",WSH,Home Run,4/19/2025,COL,97,102.2,26,370,778247,0cf54e8f-cfbc-3dc6-bf02-a471a5cba1ed,https://baseballsavant.mlb.com/sporty-videos?playId=0cf54e8f-cfbc-3dc6-bf02-a471a5cba1ed,29
31,"Westburg, Jordan",BAL,Home Run,4/19/2025,CIN,79.9,102,34,397,778262,8ee0a107-c20d-32e1-8e91-ac301f5892c6,https://baseballsavant.mlb.com/sporty-videos?playId=8ee0a107-c20d-32e1-8e91-ac301f5892c6,30
32,"Myers, Dane",MIA,Home Run,4/19/2025,PHI,85.6,101.5,29,389,778252,7a2f50cd-d684-32b6-aa07-54639f72e898,https://baseballsavant.mlb.com/sporty-videos?playId=7a2f50cd-d684-32b6-aa07-54639f72e898,30
33,"Mullins, Cedric",BAL,Home Run,4/19/2025,CIN,98.8,100.8,29,393,778262,3b4bacc5-8670-3efc-9cfe-d0f950f5037a,https://baseballsavant.mlb.com/sporty-videos?playId=3b4bacc5-8670-3efc-9cfe-d0f950f5037a,28
34,"Higashioka, Kyle",TEX,Home Run,4/19/2025,LAD,94.5,100.7,25,381,778251,c60e334c-eccc-3cec-acf1-034bff1ed811,https://baseballsavant.mlb.com/sporty-videos?playId=c60e334c-eccc-3cec-acf1-034bff1ed811,26
35,"Laureano, RamÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â³n",BAL,Home Run,4/19/2025,CIN,87.8,100.7,34,393,778262,899b1714-42c5-3537-870e-b05de93e77f0,https://baseballsavant.mlb.com/sporty-videos?playId=899b1714-42c5-3537-870e-b05de93e77f0,30
36,"Grisham, Trent",NYY,Home Run,4/19/2025,TB,88.9,100.5,26,379,778255,03db9291-abcb-3be6-ac6f-c87c6c2b7f2c,https://baseballsavant.mlb.com/sporty-videos?playId=03db9291-abcb-3be6-ac6f-c87c6c2b7f2c,8
37,"Busch, Michael",CHC,Home Run,4/19/2025,AZ,94.4,98.3,31,367,778257,2ec04bec-7a98-3990-9284-8a816c13a805,https://baseballsavant.mlb.com/sporty-videos?playId=2ec04bec-7a98-3990-9284-8a816c13a805,1
38,"Chapman, Matt",SF,Home Run,4/19/2025,LAA,78.8,98.1,31,384,778243,84f5704e-b79b-362d-8674-dc33da0944ef,https://baseballsavant.mlb.com/sporty-videos?playId=84f5704e-b79b-362d-8674-dc33da0944ef,30
39,"Correa, Carlos",MIN,Home Run,4/19/2025,ATL,94.3,96.6,35,358,778267,9fffcff3-3bdb-3353-a4c1-329b531820db,https://baseballsavant.mlb.com/sporty-videos?playId=9fffcff3-3bdb-3353-a4c1-329b531820db,21
40,"Hicks, Liam",MIA,Home Run,4/19/2025,PHI,94.6,94.8,28,374,778252,80be2ea2-1f05-36cd-b2a9-ff5eb8ac72e5,https://baseballsavant.mlb.com/sporty-videos?playId=80be2ea2-1f05-36cd-b2a9-ff5eb8ac72e5,13
1,"Olson, Matt",ATL,Home Run,4/20/2025,MIN,93,111.5,19,403,778249,9ab67288-bce4-3abe-b198-70a23153460b,https://baseballsavant.mlb.com/sporty-videos?playId=9ab67288-bce4-3abe-b198-70a23153460b,17
2,"Raleigh, Cal",SEA,Home Run,4/20/2025,TOR,86.4,110.7,28,398,778241,a9903b8f-ea86-3be0-97f0-7a8ca6e6b12d,https://baseballsavant.mlb.com/sporty-videos?playId=a9903b8f-ea86-3be0-97f0-7a8ca6e6b12d,30
3,"Vaughn, Andrew",CWS,Home Run,4/20/2025,BOS,96,110.5,25,405,778245,c7799db6-8b1a-3e70-8a9b-a0c0781f39ab,https://baseballsavant.mlb.com/sporty-videos?playId=c7799db6-8b1a-3e70-8a9b-a0c0781f39ab,27
4,"Buxton, Byron",MIN,Home Run,4/20/2025,ATL,96.7,109.5,25,434,778249,e0901c26-30d3-3288-8449-29ca814629b0,https://baseballsavant.mlb.com/sporty-videos?playId=e0901c26-30d3-3288-8449-29ca814629b0,30
5,"Neto, Zach",LAA,Home Run,4/20/2025,SF,92.9,109.3,30,428,778232,bb5f7fd5-bb95-3a3d-8768-0beb007f4e26,https://baseballsavant.mlb.com/sporty-videos?playId=bb5f7fd5-bb95-3a3d-8768-0beb007f4e26,30
6,"Tatis Jr., Fernando",SD,Home Run,4/20/2025,HOU,84.1,108.7,24,427,778237,9ef74bdb-9fcd-3407-962c-91751007e874,https://baseballsavant.mlb.com/sporty-videos?playId=9ef74bdb-9fcd-3407-962c-91751007e874,29
7,"Fulford, Braxton",COL,Home Run,4/20/2025,WSH,91.2,108.6,31,433,778235|778266,cc05d1b0-8026-3ba9-82ad-588b78a581cc,https://baseballsavant.mlb.com/sporty-videos?playId=cc05d1b0-8026-3ba9-82ad-588b78a581cc,30
8,"Wynns, Austin",CIN,Home Run,4/20/2025,BAL,79.2,107,28,403,778250,2403a4d9-4676-324e-8255-ff4ffe65af7b,https://baseballsavant.mlb.com/sporty-videos?playId=2403a4d9-4676-324e-8255-ff4ffe65af7b,27
9,"Marte, Noelvi",CIN,Home Run,4/20/2025,BAL,63.2,106.9,35,366,778250,1a7d9e5f-25d2-3051-8c1e-6294dacd3692,https://baseballsavant.mlb.com/sporty-videos?playId=1a7d9e5f-25d2-3051-8c1e-6294dacd3692,30
10,"Tellez, Rowdy",SEA,Home Run,4/20/2025,TOR,90.9,106,22,393,778241,3af1f0f8-8d76-38ba-83fa-6678ecf45226,https://baseballsavant.mlb.com/sporty-videos?playId=3af1f0f8-8d76-38ba-83fa-6678ecf45226,30
11,"Rutschman, Adley",BAL,Home Run,4/20/2025,CIN,91.5,105.4,35,404,778250,7e94c3d1-9faa-332b-8bdd-faa553c76383,https://baseballsavant.mlb.com/sporty-videos?playId=7e94c3d1-9faa-332b-8bdd-faa553c76383,30
12,"Brown, Seth",ATH,Home Run,4/20/2025,MIL,92.6,105.3,24,385,778239,44905390-024e-3903-bb42-383f1cc94066,https://baseballsavant.mlb.com/sporty-videos?playId=44905390-024e-3903-bb42-383f1cc94066,28
13,"Ozuna, Marcell",ATL,Home Run,4/20/2025,MIN,89.9,105.2,25,394,778249,3bf944ba-5e86-33fb-b347-2c8c2d4a6c25,https://baseballsavant.mlb.com/sporty-videos?playId=3bf944ba-5e86-33fb-b347-2c8c2d4a6c25,30
14,"Manzardo, Kyle",CLE,Home Run,4/20/2025,PIT,93.4,104.4,34,374,778242,0a0bfb4e-fc86-3c2b-9fc6-426c431999d5,https://baseballsavant.mlb.com/sporty-videos?playId=0a0bfb4e-fc86-3c2b-9fc6-426c431999d5,28
15,"Bellinger, Cody",NYY,Home Run,4/20/2025,TB,94.8,103.9,25,386,778240,cab814fb-25ab-3c6d-82cf-cd62eccd42cb,https://baseballsavant.mlb.com/sporty-videos?playId=cab814fb-25ab-3c6d-82cf-cd62eccd42cb,25
16,"Lindor, Francisco",NYM,Home Run,4/20/2025,STL,91.6,103.5,35,402,778244,6e2e997a-cc74-3b1d-aeb4-2ae87676a14c,https://baseballsavant.mlb.com/sporty-videos?playId=6e2e997a-cc74-3b1d-aeb4-2ae87676a14c,30
17,"Veen, Zac",COL,Home Run,4/20/2025,WSH,84.1,103.4,28,412,778235|778266,c9edbcd1-0c07-3a64-9081-9ab0a48287d5,https://baseballsavant.mlb.com/sporty-videos?playId=c9edbcd1-0c07-3a64-9081-9ab0a48287d5,30
18,"Sanoja, Javier",MIA,Home Run,4/20/2025,PHI,86.3,102.7,26,367,778248,90a130b6-be3b-3e92-b7f8-147bbc0d8547,https://baseballsavant.mlb.com/sporty-videos?playId=90a130b6-be3b-3e92-b7f8-147bbc0d8547,28
19,"Grisham, Trent",NYY,Home Run,4/20/2025,TB,94,102.5,26,368,778240,472a463e-156e-34d1-937c-ae93a12ede47,https://baseballsavant.mlb.com/sporty-videos?playId=472a463e-156e-34d1-937c-ae93a12ede47,5
20,"Baldwin, Drake",ATL,Home Run,4/20/2025,MIN,92.4,102.3,24,368,778249,d588e3d8-31ac-3fa7-8f53-e7b5f4fdb71f,https://baseballsavant.mlb.com/sporty-videos?playId=d588e3d8-31ac-3fa7-8f53-e7b5f4fdb71f,27
21,"Huff, Sam",SF,Home Run,4/20/2025,LAA,89.6,102.1,27,397,778232,c8593e6e-0599-3401-80e6-347437f76776,https://baseballsavant.mlb.com/sporty-videos?playId=c8593e6e-0599-3401-80e6-347437f76776,8
22,"Thaiss, Matt",CWS,Home Run,4/20/2025,BOS,93.4,101.9,38,382,778245,fa3c2c06-baab-3a47-8d7c-9dd603a260c2,https://baseballsavant.mlb.com/sporty-videos?playId=fa3c2c06-baab-3a47-8d7c-9dd603a260c2,30
23,"Abreu, Wilyer",BOS,Home Run,4/20/2025,CWS,86.3,101.6,34,387,778245,654587cd-529d-381b-89d4-ac09a1d432c0,https://baseballsavant.mlb.com/sporty-videos?playId=654587cd-529d-381b-89d4-ac09a1d432c0,30
24,"De La Cruz, Elly",CIN,Home Run,4/20/2025,BAL,93.5,100.9,30,389,778250,f9d490f1-cfca-3bca-8ab7-499082de2adb,https://baseballsavant.mlb.com/sporty-videos?playId=f9d490f1-cfca-3bca-8ab7-499082de2adb,21
25,"Hoskins, Rhys",MIL,Home Run,4/20/2025,ATH,87.9,100.8,30,366,778239,c161199d-ae7e-3f2a-adae-ba05ccdf9a7d,https://baseballsavant.mlb.com/sporty-videos?playId=c161199d-ae7e-3f2a-adae-ba05ccdf9a7d,28
26,"Kwan, Steven",CLE,Home Run,4/20/2025,PIT,92,99.3,34,362,778242,bd8f97f7-c80e-3d1f-b913-9d57b1448381,https://baseballsavant.mlb.com/sporty-videos?playId=bd8f97f7-c80e-3d1f-b913-9d57b1448381,25
27,"Moore, Dylan",SEA,Home Run,4/20/2025,TOR,80.1,98.2,30,364,778241,8b98ee9c-a099-34af-84ea-b2398eccc1e9,https://baseballsavant.mlb.com/sporty-videos?playId=8b98ee9c-a099-34af-84ea-b2398eccc1e9,11
28,"Wells, Austin",NYY,Home Run,4/20/2025,TB,95.4,97.8,28,344,778240,893c1186-8e82-3eb3-9b4c-2e5c5a61f756,https://baseballsavant.mlb.com/sporty-videos?playId=893c1186-8e82-3eb3-9b4c-2e5c5a61f756,14
1,"Murphy, Sean",ATL,Home Run,4/21/2025,STL,87.2,112.5,22,388,778233,7876596e-4c79-32e0-b139-820f211bbc21,https://baseballsavant.mlb.com/sporty-videos?playId=7876596e-4c79-32e0-b139-820f211bbc21,30
2,"Contreras, Willson",STL,Home Run,4/21/2025,ATL,85,108.8,38,417,778233,f6649462-f78d-3ce4-9e45-3b29a844633f,https://baseballsavant.mlb.com/sporty-videos?playId=f6649462-f78d-3ce4-9e45-3b29a844633f,30
